,"filename","prompt","original_vid_fps","sampling_fps","pose_height_class","pose_height_value","translation","pose_misc","pose_metadata_filename","person_placeholder","action_placeholder","place_placeholder","experiment_comment"
628,"016_AlternatingLunge_hrnet_stickfigure_5_normal_no_NA.npy","Spider-Man performing lunges while facing the camera in a park.",29.97,5,"normal",304,"no","NA","016_AlternatingLunge","Spider-Man","performing lunges while facing the camera","in a park","person_specificness"
629,"016_AlternatingLunge_hrnet_stickfigure_5_normal_no_NA.npy","Darth Vader performing lunges while facing the camera in a park.",29.97,5,"normal",304,"no","NA","016_AlternatingLunge","Darth Vader","performing lunges while facing the camera","in a park","person_specificness"
630,"016_AlternatingLunge_hrnet_stickfigure_5_normal_no_NA.npy","Mickey Mouse performing lunges while facing the camera in a park.",29.97,5,"normal",304,"no","NA","016_AlternatingLunge","Mickey Mouse","performing lunges while facing the camera","in a park","person_specificness"
631,"016_AlternatingLunge_hrnet_stickfigure_5_normal_no_NA.npy","Homer Simpson performing lunges while facing the camera in a park.",29.97,5,"normal",304,"no","NA","016_AlternatingLunge","Homer Simpson","performing lunges while facing the camera","in a park","person_specificness"
632,"016_AlternatingLunge_hrnet_stickfigure_5_normal_no_NA.npy","A female Doctor performing lunges while facing the camera in a park.",29.97,5,"normal",304,"no","NA","016_AlternatingLunge","A female Doctor","performing lunges while facing the camera","in a park","person_specificness"
633,"016_AlternatingLunge_hrnet_stickfigure_5_normal_no_NA.npy","A female Police Officer performing lunges while facing the camera in a park.",29.97,5,"normal",304,"no","NA","016_AlternatingLunge","A female Police Officer","performing lunges while facing the camera","in a park","person_specificness"
634,"016_AlternatingLunge_hrnet_stickfigure_5_normal_no_NA.npy","A female Firefighter performing lunges while facing the camera in a park.",29.97,5,"normal",304,"no","NA","016_AlternatingLunge","A female Firefighter","performing lunges while facing the camera","in a park","person_specificness"
635,"016_AlternatingLunge_hrnet_stickfigure_5_normal_no_NA.npy","A female Chef performing lunges while facing the camera in a park.",29.97,5,"normal",304,"no","NA","016_AlternatingLunge","A female Chef","performing lunges while facing the camera","in a park","person_specificness"
636,"016_AlternatingLunge_hrnet_stickfigure_5_normal_no_NA.npy","Hermione Granger performing lunges while facing the camera in a park.",29.97,5,"normal",304,"no","NA","016_AlternatingLunge","Hermione Granger","performing lunges while facing the camera","in a park","person_specificness"
637,"016_AlternatingLunge_hrnet_stickfigure_5_normal_no_NA.npy","Princess Leia performing lunges while facing the camera in a park.",29.97,5,"normal",304,"no","NA","016_AlternatingLunge","Princess Leia","performing lunges while facing the camera","in a park","person_specificness"
638,"016_AlternatingLunge_hrnet_stickfigure_5_normal_no_NA.npy","Elsa performing lunges while facing the camera in a park.",29.97,5,"normal",304,"no","NA","016_AlternatingLunge","Elsa","performing lunges while facing the camera","in a park","person_specificness"
639,"016_AlternatingLunge_hrnet_stickfigure_5_normal_no_NA.npy","Moana performing lunges while facing the camera in a park.",29.97,5,"normal",304,"no","NA","016_AlternatingLunge","Moana","performing lunges while facing the camera","in a park","person_specificness"
640,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A fat man gets up and sits back on a chair in a park.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A fat man","gets up and sits back on a chair","in a park","person_shape_control"
641,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A fit man gets up and sits back on a chair in a park.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A fit man","gets up and sits back on a chair","in a park","person_shape_control"
642,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A male kid gets up and sits back on a chair in a park.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A male kid","gets up and sits back on a chair","in a park","person_shape_control"
643,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A male adult gets up and sits back on a chair in a park.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A male adult","gets up and sits back on a chair","in a park","person_shape_control"
644,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A fat woman gets up and sits back on a chair in a park.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A fat woman","gets up and sits back on a chair","in a park","person_shape_control"
645,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A fit woman gets up and sits back on a chair in a park.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A fit woman","gets up and sits back on a chair","in a park","person_shape_control"
646,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A female kid gets up and sits back on a chair in a park.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A female kid","gets up and sits back on a chair","in a park","person_shape_control"
647,"001_StandUpAndSit_hrnet_stickfigure_5_normal_no_NA.npy","A female adult gets up and sits back on a chair in a park.",15,5,"normal",350,"no","NA","001_StandUpAndSit","A female adult","gets up and sits back on a chair","in a park","person_shape_control"
648,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A fat man jogging in the same spot in a park.",15,5,"normal",365,"no","NA","002_StandingJog","A fat man","jogging in the same spot","in a park","person_shape_control"
649,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A fit man jogging in the same spot in a park.",15,5,"normal",365,"no","NA","002_StandingJog","A fit man","jogging in the same spot","in a park","person_shape_control"
650,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A male kid jogging in the same spot in a park.",15,5,"normal",365,"no","NA","002_StandingJog","A male kid","jogging in the same spot","in a park","person_shape_control"
651,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A male adult jogging in the same spot in a park.",15,5,"normal",365,"no","NA","002_StandingJog","A male adult","jogging in the same spot","in a park","person_shape_control"
652,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A fat woman jogging in the same spot in a park.",15,5,"normal",365,"no","NA","002_StandingJog","A fat woman","jogging in the same spot","in a park","person_shape_control"
653,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A fit woman jogging in the same spot in a park.",15,5,"normal",365,"no","NA","002_StandingJog","A fit woman","jogging in the same spot","in a park","person_shape_control"
654,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A female kid jogging in the same spot in a park.",15,5,"normal",365,"no","NA","002_StandingJog","A female kid","jogging in the same spot","in a park","person_shape_control"
655,"002_StandingJog_hrnet_stickfigure_5_normal_no_NA.npy","A female adult jogging in the same spot in a park.",15,5,"normal",365,"no","NA","002_StandingJog","A female adult","jogging in the same spot","in a park","person_shape_control"
656,"003_StandingWave_hrnet_stickfigure_5_normal_no_NA.npy","A fat man waving both hands in a park.",25,5,"normal",354,"no","NA","003_StandingWave","A fat man","waving both hands","in a park","person_shape_control"
657,"003_StandingWave_hrnet_stickfigure_5_normal_no_NA.npy","A fit man waving both hands in a park.",25,5,"normal",354,"no","NA","003_StandingWave","A fit man","waving both hands","in a park","person_shape_control"
658,"003_StandingWave_hrnet_stickfigure_5_normal_no_NA.npy","A male kid waving both hands in a park.",25,5,"normal",354,"no","NA","003_StandingWave","A male kid","waving both hands","in a park","person_shape_control"
659,"003_StandingWave_hrnet_stickfigure_5_normal_no_NA.npy","A male adult waving both hands in a park.",25,5,"normal",354,"no","NA","003_StandingWave","A male adult","waving both hands","in a park","person_shape_control"
660,"003_StandingWave_hrnet_stickfigure_5_normal_no_NA.npy","A fat woman waving both hands in a park.",25,5,"normal",354,"no","NA","003_StandingWave","A fat woman","waving both hands","in a park","person_shape_control"
661,"003_StandingWave_hrnet_stickfigure_5_normal_no_NA.npy","A fit woman waving both hands in a park.",25,5,"normal",354,"no","NA","003_StandingWave","A fit woman","waving both hands","in a park","person_shape_control"
662,"003_StandingWave_hrnet_stickfigure_5_normal_no_NA.npy","A female kid waving both hands in a park.",25,5,"normal",354,"no","NA","003_StandingWave","A female kid","waving both hands","in a park","person_shape_control"
663,"003_StandingWave_hrnet_stickfigure_5_normal_no_NA.npy","A female adult waving both hands in a park.",25,5,"normal",354,"no","NA","003_StandingWave","A female adult","waving both hands","in a park","person_shape_control"
664,"004_JumpingJacksFront_hrnet_stickfigure_5_normal_no_NA.npy","A fat man performing jumping jacks in a park.",29.97,5,"normal",349,"no","NA","004_JumpingJacksFront","A fat man","performing jumping jacks","in a park","person_shape_control"
665,"004_JumpingJacksFront_hrnet_stickfigure_5_normal_no_NA.npy","A fit man performing jumping jacks in a park.",29.97,5,"normal",349,"no","NA","004_JumpingJacksFront","A fit man","performing jumping jacks","in a park","person_shape_control"
666,"004_JumpingJacksFront_hrnet_stickfigure_5_normal_no_NA.npy","A male kid performing jumping jacks in a park.",29.97,5,"normal",349,"no","NA","004_JumpingJacksFront","A male kid","performing jumping jacks","in a park","person_shape_control"
667,"004_JumpingJacksFront_hrnet_stickfigure_5_normal_no_NA.npy","A male adult performing jumping jacks in a park.",29.97,5,"normal",349,"no","NA","004_JumpingJacksFront","A male adult","performing jumping jacks","in a park","person_shape_control"
668,"004_JumpingJacksFront_hrnet_stickfigure_5_normal_no_NA.npy","A fat woman performing jumping jacks in a park.",29.97,5,"normal",349,"no","NA","004_JumpingJacksFront","A fat woman","performing jumping jacks","in a park","person_shape_control"
669,"004_JumpingJacksFront_hrnet_stickfigure_5_normal_no_NA.npy","A fit woman performing jumping jacks in a park.",29.97,5,"normal",349,"no","NA","004_JumpingJacksFront","A fit woman","performing jumping jacks","in a park","person_shape_control"
670,"004_JumpingJacksFront_hrnet_stickfigure_5_normal_no_NA.npy","A female kid performing jumping jacks in a park.",29.97,5,"normal",349,"no","NA","004_JumpingJacksFront","A female kid","performing jumping jacks","in a park","person_shape_control"
671,"004_JumpingJacksFront_hrnet_stickfigure_5_normal_no_NA.npy","A female adult performing jumping jacks in a park.",29.97,5,"normal",349,"no","NA","004_JumpingJacksFront","A female adult","performing jumping jacks","in a park","person_shape_control"
672,"005_BendFacingFront_hrnet_stickfigure_5_normal_no_NA.npy","A fat man picking something up with their left hand twice in a park.",15,5,"normal",339,"no","NA","005_BendFacingFront","A fat man","picking something up with their left hand twice","in a park","person_shape_control"
673,"005_BendFacingFront_hrnet_stickfigure_5_normal_no_NA.npy","A fit man picking something up with their left hand twice in a park.",15,5,"normal",339,"no","NA","005_BendFacingFront","A fit man","picking something up with their left hand twice","in a park","person_shape_control"
674,"005_BendFacingFront_hrnet_stickfigure_5_normal_no_NA.npy","A male kid picking something up with their left hand twice in a park.",15,5,"normal",339,"no","NA","005_BendFacingFront","A male kid","picking something up with their left hand twice","in a park","person_shape_control"
675,"005_BendFacingFront_hrnet_stickfigure_5_normal_no_NA.npy","A male adult picking something up with their left hand twice in a park.",15,5,"normal",339,"no","NA","005_BendFacingFront","A male adult","picking something up with their left hand twice","in a park","person_shape_control"
676,"005_BendFacingFront_hrnet_stickfigure_5_normal_no_NA.npy","A fat woman picking something up with their left hand twice in a park.",15,5,"normal",339,"no","NA","005_BendFacingFront","A fat woman","picking something up with their left hand twice","in a park","person_shape_control"
677,"005_BendFacingFront_hrnet_stickfigure_5_normal_no_NA.npy","A fit woman picking something up with their left hand twice in a park.",15,5,"normal",339,"no","NA","005_BendFacingFront","A fit woman","picking something up with their left hand twice","in a park","person_shape_control"
678,"005_BendFacingFront_hrnet_stickfigure_5_normal_no_NA.npy","A female kid picking something up with their left hand twice in a park.",15,5,"normal",339,"no","NA","005_BendFacingFront","A female kid","picking something up with their left hand twice","in a park","person_shape_control"
679,"005_BendFacingFront_hrnet_stickfigure_5_normal_no_NA.npy","A female adult picking something up with their left hand twice in a park.",15,5,"normal",339,"no","NA","005_BendFacingFront","A female adult","picking something up with their left hand twice","in a park","person_shape_control"
680,"006_OnSpotDance_hrnet_stickfigure_5_normal_no_NA.npy","A fat man dancing at the same spot in a park.",24,5,"normal",358,"no","NA","006_OnSpotDance","A fat man","dancing at the same spot","in a park","person_shape_control"
681,"006_OnSpotDance_hrnet_stickfigure_5_normal_no_NA.npy","A fit man dancing at the same spot in a park.",24,5,"normal",358,"no","NA","006_OnSpotDance","A fit man","dancing at the same spot","in a park","person_shape_control"
682,"006_OnSpotDance_hrnet_stickfigure_5_normal_no_NA.npy","A male kid dancing at the same spot in a park.",24,5,"normal",358,"no","NA","006_OnSpotDance","A male kid","dancing at the same spot","in a park","person_shape_control"
683,"006_OnSpotDance_hrnet_stickfigure_5_normal_no_NA.npy","A male adult dancing at the same spot in a park.",24,5,"normal",358,"no","NA","006_OnSpotDance","A male adult","dancing at the same spot","in a park","person_shape_control"
684,"006_OnSpotDance_hrnet_stickfigure_5_normal_no_NA.npy","A fat woman dancing at the same spot in a park.",24,5,"normal",358,"no","NA","006_OnSpotDance","A fat woman","dancing at the same spot","in a park","person_shape_control"
685,"006_OnSpotDance_hrnet_stickfigure_5_normal_no_NA.npy","A fit woman dancing at the same spot in a park.",24,5,"normal",358,"no","NA","006_OnSpotDance","A fit woman","dancing at the same spot","in a park","person_shape_control"
686,"006_OnSpotDance_hrnet_stickfigure_5_normal_no_NA.npy","A female kid dancing at the same spot in a park.",24,5,"normal",358,"no","NA","006_OnSpotDance","A female kid","dancing at the same spot","in a park","person_shape_control"
687,"006_OnSpotDance_hrnet_stickfigure_5_normal_no_NA.npy","A female adult dancing at the same spot in a park.",24,5,"normal",358,"no","NA","006_OnSpotDance","A female adult","dancing at the same spot","in a park","person_shape_control"
688,"007_HighKnees_hrnet_stickfigure_5_normal_no_NA.npy","A fat man exercises by lifting the left leg followed by the right leg in a park.",29.97,5,"normal",340,"no","NA","007_HighKnees","A fat man","exercises by lifting the left leg followed by the right leg","in a park","person_shape_control"
689,"007_HighKnees_hrnet_stickfigure_5_normal_no_NA.npy","A fit man exercises by lifting the left leg followed by the right leg in a park.",29.97,5,"normal",340,"no","NA","007_HighKnees","A fit man","exercises by lifting the left leg followed by the right leg","in a park","person_shape_control"
690,"007_HighKnees_hrnet_stickfigure_5_normal_no_NA.npy","A male kid exercises by lifting the left leg followed by the right leg in a park.",29.97,5,"normal",340,"no","NA","007_HighKnees","A male kid","exercises by lifting the left leg followed by the right leg","in a park","person_shape_control"
691,"007_HighKnees_hrnet_stickfigure_5_normal_no_NA.npy","A male adult exercises by lifting the left leg followed by the right leg in a park.",29.97,5,"normal",340,"no","NA","007_HighKnees","A male adult","exercises by lifting the left leg followed by the right leg","in a park","person_shape_control"
692,"007_HighKnees_hrnet_stickfigure_5_normal_no_NA.npy","A fat woman exercises by lifting the left leg followed by the right leg in a park.",29.97,5,"normal",340,"no","NA","007_HighKnees","A fat woman","exercises by lifting the left leg followed by the right leg","in a park","person_shape_control"
693,"007_HighKnees_hrnet_stickfigure_5_normal_no_NA.npy","A fit woman exercises by lifting the left leg followed by the right leg in a park.",29.97,5,"normal",340,"no","NA","007_HighKnees","A fit woman","exercises by lifting the left leg followed by the right leg","in a park","person_shape_control"
694,"007_HighKnees_hrnet_stickfigure_5_normal_no_NA.npy","A female kid exercises by lifting the left leg followed by the right leg in a park.",29.97,5,"normal",340,"no","NA","007_HighKnees","A female kid","exercises by lifting the left leg followed by the right leg","in a park","person_shape_control"
695,"007_HighKnees_hrnet_stickfigure_5_normal_no_NA.npy","A female adult exercises by lifting the left leg followed by the right leg in a park.",29.97,5,"normal",340,"no","NA","007_HighKnees","A female adult","exercises by lifting the left leg followed by the right leg","in a park","person_shape_control"
696,"008_SumoSquat_hrnet_stickfigure_5_normal_no_NA.npy","A fat man performing squats in a park.",29.976,5,"normal",385,"no","NA","008_SumoSquat","A fat man","performing squats","in a park","person_shape_control"
697,"008_SumoSquat_hrnet_stickfigure_5_normal_no_NA.npy","A fit man performing squats in a park.",29.976,5,"normal",385,"no","NA","008_SumoSquat","A fit man","performing squats","in a park","person_shape_control"
698,"008_SumoSquat_hrnet_stickfigure_5_normal_no_NA.npy","A male kid performing squats in a park.",29.976,5,"normal",385,"no","NA","008_SumoSquat","A male kid","performing squats","in a park","person_shape_control"
699,"008_SumoSquat_hrnet_stickfigure_5_normal_no_NA.npy","A male adult performing squats in a park.",29.976,5,"normal",385,"no","NA","008_SumoSquat","A male adult","performing squats","in a park","person_shape_control"
700,"008_SumoSquat_hrnet_stickfigure_5_normal_no_NA.npy","A fat woman performing squats in a park.",29.976,5,"normal",385,"no","NA","008_SumoSquat","A fat woman","performing squats","in a park","person_shape_control"
701,"008_SumoSquat_hrnet_stickfigure_5_normal_no_NA.npy","A fit woman performing squats in a park.",29.976,5,"normal",385,"no","NA","008_SumoSquat","A fit woman","performing squats","in a park","person_shape_control"
702,"008_SumoSquat_hrnet_stickfigure_5_normal_no_NA.npy","A female kid performing squats in a park.",29.976,5,"normal",385,"no","NA","008_SumoSquat","A female kid","performing squats","in a park","person_shape_control"
703,"008_SumoSquat_hrnet_stickfigure_5_normal_no_NA.npy","A female adult performing squats in a park.",29.976,5,"normal",385,"no","NA","008_SumoSquat","A female adult","performing squats","in a park","person_shape_control"
704,"009_WalkL2RR2L_hrnet_stickfigure_5_normal_no_NA.npy","A fat man walks out from left to right and comes back to the same spot in a park.",25,5,"normal",396,"no","NA","009_WalkL2RR2L","A fat man","walks out from left to right and comes back to the same spot","in a park","person_shape_control"
705,"009_WalkL2RR2L_hrnet_stickfigure_5_normal_no_NA.npy","A fit man walks out from left to right and comes back to the same spot in a park.",25,5,"normal",396,"no","NA","009_WalkL2RR2L","A fit man","walks out from left to right and comes back to the same spot","in a park","person_shape_control"
706,"009_WalkL2RR2L_hrnet_stickfigure_5_normal_no_NA.npy","A male kid walks out from left to right and comes back to the same spot in a park.",25,5,"normal",396,"no","NA","009_WalkL2RR2L","A male kid","walks out from left to right and comes back to the same spot","in a park","person_shape_control"
707,"009_WalkL2RR2L_hrnet_stickfigure_5_normal_no_NA.npy","A male adult walks out from left to right and comes back to the same spot in a park.",25,5,"normal",396,"no","NA","009_WalkL2RR2L","A male adult","walks out from left to right and comes back to the same spot","in a park","person_shape_control"
708,"009_WalkL2RR2L_hrnet_stickfigure_5_normal_no_NA.npy","A fat woman walks out from left to right and comes back to the same spot in a park.",25,5,"normal",396,"no","NA","009_WalkL2RR2L","A fat woman","walks out from left to right and comes back to the same spot","in a park","person_shape_control"
709,"009_WalkL2RR2L_hrnet_stickfigure_5_normal_no_NA.npy","A fit woman walks out from left to right and comes back to the same spot in a park.",25,5,"normal",396,"no","NA","009_WalkL2RR2L","A fit woman","walks out from left to right and comes back to the same spot","in a park","person_shape_control"
710,"009_WalkL2RR2L_hrnet_stickfigure_5_normal_no_NA.npy","A female kid walks out from left to right and comes back to the same spot in a park.",25,5,"normal",396,"no","NA","009_WalkL2RR2L","A female kid","walks out from left to right and comes back to the same spot","in a park","person_shape_control"
711,"009_WalkL2RR2L_hrnet_stickfigure_5_normal_no_NA.npy","A female adult walks out from left to right and comes back to the same spot in a park.",25,5,"normal",396,"no","NA","009_WalkL2RR2L","A female adult","walks out from left to right and comes back to the same spot","in a park","person_shape_control"
712,"010_RotationDance_hrnet_stickfigure_5_normal_no_NA.npy","A fat man spins around themselves while dancing in a park.",24,5,"normal",336,"no","NA","010_RotationDance","A fat man","spins around themselves while dancing","in a park","person_shape_control"
713,"010_RotationDance_hrnet_stickfigure_5_normal_no_NA.npy","A fit man spins around themselves while dancing in a park.",24,5,"normal",336,"no","NA","010_RotationDance","A fit man","spins around themselves while dancing","in a park","person_shape_control"
714,"010_RotationDance_hrnet_stickfigure_5_normal_no_NA.npy","A male kid spins around themselves while dancing in a park.",24,5,"normal",336,"no","NA","010_RotationDance","A male kid","spins around themselves while dancing","in a park","person_shape_control"
715,"010_RotationDance_hrnet_stickfigure_5_normal_no_NA.npy","A male adult spins around themselves while dancing in a park.",24,5,"normal",336,"no","NA","010_RotationDance","A male adult","spins around themselves while dancing","in a park","person_shape_control"
716,"010_RotationDance_hrnet_stickfigure_5_normal_no_NA.npy","A fat woman spins around themselves while dancing in a park.",24,5,"normal",336,"no","NA","010_RotationDance","A fat woman","spins around themselves while dancing","in a park","person_shape_control"
717,"010_RotationDance_hrnet_stickfigure_5_normal_no_NA.npy","A fit woman spins around themselves while dancing in a park.",24,5,"normal",336,"no","NA","010_RotationDance","A fit woman","spins around themselves while dancing","in a park","person_shape_control"
718,"010_RotationDance_hrnet_stickfigure_5_normal_no_NA.npy","A female kid spins around themselves while dancing in a park.",24,5,"normal",336,"no","NA","010_RotationDance","A female kid","spins around themselves while dancing","in a park","person_shape_control"
719,"010_RotationDance_hrnet_stickfigure_5_normal_no_NA.npy","A female adult spins around themselves while dancing in a park.",24,5,"normal",336,"no","NA","010_RotationDance","A female adult","spins around themselves while dancing","in a park","person_shape_control"
720,"011_Cartwheel_hrnet_stickfigure_5_normal_no_NA.npy","A fat man performing cartwheel from left to right in a park.",24,5,"normal",372,"no","NA","011_Cartwheel","A fat man","performing cartwheel from left to right","in a park","person_shape_control"
721,"011_Cartwheel_hrnet_stickfigure_5_normal_no_NA.npy","A fit man performing cartwheel from left to right in a park.",24,5,"normal",372,"no","NA","011_Cartwheel","A fit man","performing cartwheel from left to right","in a park","person_shape_control"
722,"011_Cartwheel_hrnet_stickfigure_5_normal_no_NA.npy","A male kid performing cartwheel from left to right in a park.",24,5,"normal",372,"no","NA","011_Cartwheel","A male kid","performing cartwheel from left to right","in a park","person_shape_control"
723,"011_Cartwheel_hrnet_stickfigure_5_normal_no_NA.npy","A male adult performing cartwheel from left to right in a park.",24,5,"normal",372,"no","NA","011_Cartwheel","A male adult","performing cartwheel from left to right","in a park","person_shape_control"
724,"011_Cartwheel_hrnet_stickfigure_5_normal_no_NA.npy","A fat woman performing cartwheel from left to right in a park.",24,5,"normal",372,"no","NA","011_Cartwheel","A fat woman","performing cartwheel from left to right","in a park","person_shape_control"
725,"011_Cartwheel_hrnet_stickfigure_5_normal_no_NA.npy","A fit woman performing cartwheel from left to right in a park.",24,5,"normal",372,"no","NA","011_Cartwheel","A fit woman","performing cartwheel from left to right","in a park","person_shape_control"
726,"011_Cartwheel_hrnet_stickfigure_5_normal_no_NA.npy","A female kid performing cartwheel from left to right in a park.",24,5,"normal",372,"no","NA","011_Cartwheel","A female kid","performing cartwheel from left to right","in a park","person_shape_control"
727,"011_Cartwheel_hrnet_stickfigure_5_normal_no_NA.npy","A female adult performing cartwheel from left to right in a park.",24,5,"normal",372,"no","NA","011_Cartwheel","A female adult","performing cartwheel from left to right","in a park","person_shape_control"
728,"012_Moonwalk_hrnet_stickfigure_5_normal_no_NA.npy","A fat man doing moonwalk from left to right in a park.",23.976,5,"normal",348,"no","NA","012_Moonwalk","A fat man","doing moonwalk from left to right","in a park","person_shape_control"
729,"012_Moonwalk_hrnet_stickfigure_5_normal_no_NA.npy","A fit man doing moonwalk from left to right in a park.",23.976,5,"normal",348,"no","NA","012_Moonwalk","A fit man","doing moonwalk from left to right","in a park","person_shape_control"
730,"012_Moonwalk_hrnet_stickfigure_5_normal_no_NA.npy","A male kid doing moonwalk from left to right in a park.",23.976,5,"normal",348,"no","NA","012_Moonwalk","A male kid","doing moonwalk from left to right","in a park","person_shape_control"
731,"012_Moonwalk_hrnet_stickfigure_5_normal_no_NA.npy","A male adult doing moonwalk from left to right in a park.",23.976,5,"normal",348,"no","NA","012_Moonwalk","A male adult","doing moonwalk from left to right","in a park","person_shape_control"
732,"012_Moonwalk_hrnet_stickfigure_5_normal_no_NA.npy","A fat woman doing moonwalk from left to right in a park.",23.976,5,"normal",348,"no","NA","012_Moonwalk","A fat woman","doing moonwalk from left to right","in a park","person_shape_control"
733,"012_Moonwalk_hrnet_stickfigure_5_normal_no_NA.npy","A fit woman doing moonwalk from left to right in a park.",23.976,5,"normal",348,"no","NA","012_Moonwalk","A fit woman","doing moonwalk from left to right","in a park","person_shape_control"
734,"012_Moonwalk_hrnet_stickfigure_5_normal_no_NA.npy","A female kid doing moonwalk from left to right in a park.",23.976,5,"normal",348,"no","NA","012_Moonwalk","A female kid","doing moonwalk from left to right","in a park","person_shape_control"
735,"012_Moonwalk_hrnet_stickfigure_5_normal_no_NA.npy","A female adult doing moonwalk from left to right in a park.",23.976,5,"normal",348,"no","NA","012_Moonwalk","A female adult","doing moonwalk from left to right","in a park","person_shape_control"
736,"013_Taichi_hrnet_stickfigure_5_normal_no_NA.npy","A fat man performing Taichi in a park.",29.97,5,"normal",351,"no","NA","013_Taichi","A fat man","performing Taichi","in a park","person_shape_control"
737,"013_Taichi_hrnet_stickfigure_5_normal_no_NA.npy","A fit man performing Taichi in a park.",29.97,5,"normal",351,"no","NA","013_Taichi","A fit man","performing Taichi","in a park","person_shape_control"
738,"013_Taichi_hrnet_stickfigure_5_normal_no_NA.npy","A male kid performing Taichi in a park.",29.97,5,"normal",351,"no","NA","013_Taichi","A male kid","performing Taichi","in a park","person_shape_control"
739,"013_Taichi_hrnet_stickfigure_5_normal_no_NA.npy","A male adult performing Taichi in a park.",29.97,5,"normal",351,"no","NA","013_Taichi","A male adult","performing Taichi","in a park","person_shape_control"
740,"013_Taichi_hrnet_stickfigure_5_normal_no_NA.npy","A fat woman performing Taichi in a park.",29.97,5,"normal",351,"no","NA","013_Taichi","A fat woman","performing Taichi","in a park","person_shape_control"
741,"013_Taichi_hrnet_stickfigure_5_normal_no_NA.npy","A fit woman performing Taichi in a park.",29.97,5,"normal",351,"no","NA","013_Taichi","A fit woman","performing Taichi","in a park","person_shape_control"
742,"013_Taichi_hrnet_stickfigure_5_normal_no_NA.npy","A female kid performing Taichi in a park.",29.97,5,"normal",351,"no","NA","013_Taichi","A female kid","performing Taichi","in a park","person_shape_control"
743,"013_Taichi_hrnet_stickfigure_5_normal_no_NA.npy","A female adult performing Taichi in a park.",29.97,5,"normal",351,"no","NA","013_Taichi","A female adult","performing Taichi","in a park","person_shape_control"
744,"014_KneeTuckJumps_hrnet_stickfigure_5_normal_no_NA.npy","A fat man performing knee tuck jumps in a park.",29.97,5,"normal",390,"no","NA","014_KneeTuckJumps","A fat man","performing knee tuck jumps","in a park","person_shape_control"
745,"014_KneeTuckJumps_hrnet_stickfigure_5_normal_no_NA.npy","A fit man performing knee tuck jumps in a park.",29.97,5,"normal",390,"no","NA","014_KneeTuckJumps","A fit man","performing knee tuck jumps","in a park","person_shape_control"
746,"014_KneeTuckJumps_hrnet_stickfigure_5_normal_no_NA.npy","A male kid performing knee tuck jumps in a park.",29.97,5,"normal",390,"no","NA","014_KneeTuckJumps","A male kid","performing knee tuck jumps","in a park","person_shape_control"
747,"014_KneeTuckJumps_hrnet_stickfigure_5_normal_no_NA.npy","A male adult performing knee tuck jumps in a park.",29.97,5,"normal",390,"no","NA","014_KneeTuckJumps","A male adult","performing knee tuck jumps","in a park","person_shape_control"
748,"014_KneeTuckJumps_hrnet_stickfigure_5_normal_no_NA.npy","A fat woman performing knee tuck jumps in a park.",29.97,5,"normal",390,"no","NA","014_KneeTuckJumps","A fat woman","performing knee tuck jumps","in a park","person_shape_control"
749,"014_KneeTuckJumps_hrnet_stickfigure_5_normal_no_NA.npy","A fit woman performing knee tuck jumps in a park.",29.97,5,"normal",390,"no","NA","014_KneeTuckJumps","A fit woman","performing knee tuck jumps","in a park","person_shape_control"
750,"014_KneeTuckJumps_hrnet_stickfigure_5_normal_no_NA.npy","A female kid performing knee tuck jumps in a park.",29.97,5,"normal",390,"no","NA","014_KneeTuckJumps","A female kid","performing knee tuck jumps","in a park","person_shape_control"
751,"014_KneeTuckJumps_hrnet_stickfigure_5_normal_no_NA.npy","A female adult performing knee tuck jumps in a park.",29.97,5,"normal",390,"no","NA","014_KneeTuckJumps","A female adult","performing knee tuck jumps","in a park","person_shape_control"
752,"015_LateralJumps_hrnet_stickfigure_5_normal_no_NA.npy","A fat man performing lateral jumps from left to right twice in a park.",29.97,5,"normal",301,"no","NA","015_LateralJumps","A fat man","performing lateral jumps from left to right twice","in a park","person_shape_control"
